Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
2066,Entry short,20-01-2026 16:00,SELL DD,88271.6,0.00604,533.160464,-0.3,-0.06,0.003,0,-0.3,-0.06,21267.71,21.27
2067,Exit short,20-01-2026 16:45,Close entry(s) order SELL DD,88290.6,1.36776,120734.3636,-25.99,-0.02,0.7,0,-235.04,-0.19,21241.72,21.24
2067,Entry short,20-01-2026 16:00,SELL DD,88271.6,1.36776,120734.3636,-25.99,-0.02,0.7,0,-235.04,-0.19,21241.72,21.24
2068,Exit long,20-01-2026 18:15,SELL DD,88330.33,1.37375,121241.1717,102.62,0.08,115.89,0.1,-4.96,0,21344.34,21.34
2068,Entry long,20-01-2026 17:45,BUY DD,88255.63,1.37375,121241.1717,102.62,0.08,115.89,0.1,-4.96,0,21344.34,21.34
2069,Exit short,20-01-2026 18:15,Margin call,88365.63,0.00436,385.1202388,-0.15,-0.04,0,0,-0.15,-0.04,21344.18,21.34
2069,Entry short,20-01-2026 18:15,SELL DD,88330.33,0.00436,385.1202388,-0.15,-0.04,0,0,-0.15,-0.04,21344.18,21.34
2070,Exit short,20-01-2026 21:30,BUY DD,87955.12,1.36939,120958.6706,513.81,0.42,631.26,0.52,-141.47,-0.12,21857.99,21.86
2070,Entry short,20-01-2026 18:15,SELL DD,88330.33,1.36939,120958.6706,513.81,0.42,631.26,0.52,-141.47,-0.12,21857.99,21.86
2071,Exit long,21-01-2026 01:45,SELL DD,88112.15,1.38545,121857.421,217.56,0.18,341.47,0.28,-95.01,-0.08,22075.55,22.08
2071,Entry long,20-01-2026 21:30,BUY DD,87955.12,1.38545,121857.421,217.56,0.18,341.47,0.28,-95.01,-0.08,22075.55,22.08
2072,Exit short,21-01-2026 01:45,Margin call,88128.94,0.00208,183.273272,-0.03,-0.02,0,0,-0.03,-0.02,22075.51,22.08
2072,Entry short,21-01-2026 01:45,SELL DD,88112.15,0.00208,183.273272,-0.03,-0.02,0,0,-0.03,-0.02,22075.51,22.08
2073,Exit short,21-01-2026 03:00,Margin call,88190,0.0014,123.35701,-0.11,-0.09,0.08,0.07,-0.11,-0.09,22075.4,22.08
2073,Entry short,21-01-2026 01:45,SELL DD,88112.15,0.0014,123.35701,-0.11,-0.09,0.08,0.07,-0.11,-0.09,22075.4,22.08
2074,Exit short,21-01-2026 03:15,Margin call,88259.54,0.00452,398.266918,-0.67,-0.17,0.26,0.07,-0.67,-0.17,22074.74,22.07
2074,Entry short,21-01-2026 01:45,SELL DD,88112.15,0.00452,398.266918,-0.67,-0.17,0.26,0.07,-0.67,-0.17,22074.74,22.07
2075,Exit short,21-01-2026 03:30,Margin call,88767.2,0.04956,4366.838154,-32.46,-0.74,2.85,0.07,-32.46,-0.74,22042.28,22.04
2075,Entry short,21-01-2026 01:45,SELL DD,88112.15,0.04956,4366.838154,-32.46,-0.74,2.85,0.07,-32.46,-0.74,22042.28,22.04
2076,Exit short,21-01-2026 06:00,BUY DD,88669.78,1.32789,117003.2429,-740.47,-0.63,76.41,0.07,-1287.55,-1.1,21301.8,21.3
2076,Entry short,21-01-2026 01:45,SELL DD,88112.15,1.32789,117003.2429,-740.47,-0.63,76.41,0.07,-1287.55,-1.1,21301.8,21.3
2077,Exit long,21-01-2026 12:45,SELL DD,88391.96,1.36801,121301.1457,-380.06,-0.31,342.32,0.28,-1463.41,-1.21,20921.74,20.92
2077,Entry long,21-01-2026 06:00,BUY DD,88669.78,1.36801,121301.1457,-380.06,-0.31,342.32,0.28,-1463.41,-1.21,20921.74,20.92
2078,Exit short,21-01-2026 12:45,Margin call,88409.82,0.00216,190.9266336,-0.04,-0.02,0,0,-0.04,-0.02,20921.71,20.92
2078,Entry short,21-01-2026 12:45,SELL DD,88391.96,0.00216,190.9266336,-0.04,-0.02,0,0,-0.04,-0.02,20921.71,20.92
2079,Exit short,21-01-2026 14:00,Margin call,88510.15,0.00592,523.2804032,-0.7,-0.13,2.62,0.5,-0.7,-0.13,20921,20.92
2079,Entry short,21-01-2026 12:45,SELL DD,88391.96,0.00592,523.2804032,-0.7,-0.13,2.62,0.5,-0.7,-0.13,20921,20.92
2080,Exit short,21-01-2026 14:30,Close entry(s) order SELL DD,88358.45,1.35993,120206.8782,45.57,0.04,601.03,0.5,-160.73,-0.13,20966.58,20.97
2080,Entry short,21-01-2026 12:45,SELL DD,88391.96,1.35993,120206.8782,45.57,0.04,601.03,0.5,-160.73,-0.13,20966.58,20.97
2081,Exit long,21-01-2026 16:30,Close entry(s) order BUY DD,88341.6,1.37102,120966.4245,151.68,0.13,189.01,0.16,-69.43,-0.06,21118.25,21.12
2081,Entry long,21-01-2026 16:00,BUY DD,88230.97,1.37102,120966.4245,151.68,0.13,189.01,0.16,-69.43,-0.06,21118.25,21.12
2082,Exit short,21-01-2026 19:45,Margin call,89232.93,0.01276,1137.273025,-1.34,-0.12,0,0,-1.34,-0.12,21116.91,21.12
2082,Entry short,21-01-2026 19:45,SELL DD,89127.98,0.01276,1137.273025,-1.34,-0.12,0,0,-1.34,-0.12,21116.91,21.12
2083,Exit short,22-01-2026 03:15,Margin call,89900,0.04188,3732.679802,-32.33,-0.87,51.43,1.38,-32.33,-0.87,21084.58,21.08
2083,Entry short,21-01-2026 19:45,SELL DD,89127.98,0.04188,3732.679802,-32.33,-0.87,51.43,1.38,-32.33,-0.87,21084.58,21.08
2084,Exit short,22-01-2026 04:00,Close entry(s) order SELL DD,89334.21,1.30428,116247.8418,-268.98,-0.23,1601.63,1.38,-1018.29,-0.88,20815.6,20.82
2084,Entry short,21-01-2026 19:45,SELL DD,89127.98,1.30428,116247.8418,-268.98,-0.23,1601.63,1.38,-1018.29,-0.88,20815.6,20.82
2085,Exit short,22-01-2026 05:00,Margin call,89868,0.00456,409.622976,-0.18,-0.04,0,0,-0.18,-0.04,20815.42,20.82
2085,Entry short,22-01-2026 05:00,SELL DD,89829.6,0.00456,409.622976,-0.18,-0.04,0,0,-0.18,-0.04,20815.42,20.82
2086,Exit short,22-01-2026 05:30,Close entry(s) order SELL DD,89696.06,1.34038,120405.7992,178.99,0.15,287.14,0.24,-51.47,-0.04,20994.42,20.99
2086,Entry short,22-01-2026 05:00,SELL DD,89829.6,1.34038,120405.7992,178.99,0.15,287.14,0.24,-51.47,-0.04,20994.42,20.99
2087,Exit short,22-01-2026 08:00,Margin call,90319.98,0.0132,1190.752068,-1.47,-0.12,0,0,-1.47,-0.12,20992.95,20.99
2087,Entry short,22-01-2026 08:00,SELL DD,90208.49,0.0132,1190.752068,-1.47,-0.12,0,0,-1.47,-0.12,20992.95,20.99
2088,Exit short,22-01-2026 09:45,Close entry(s) order SELL DD,89832.25,1.32807,119803.1893,499.67,0.42,1019.94,0.85,-148.07,-0.12,21492.62,21.49
2088,Entry short,22-01-2026 08:00,SELL DD,90208.49,1.32807,119803.1893,499.67,0.42,1019.94,0.85,-148.07,-0.12,21492.62,21.49
2089,Exit long,22-01-2026 16:30,SELL DD,88436.79,1.37942,121492.2234,499.25,0.41,593.05,0.49,-34.29,-0.03,21991.87,21.99
2089,Entry long,22-01-2026 15:30,BUY DD,88074.86,1.37942,121492.2234,499.25,0.41,593.05,0.49,-34.29,-0.03,21991.87,21.99
2090,Exit short,22-01-2026 16:30,Margin call,88619.13,0.02268,2005.746397,-4.14,-0.21,0.0002,0,-4.14,-0.21,21987.74,21.99
2090,Entry short,22-01-2026 16:30,SELL DD,88436.79,0.02268,2005.746397,-4.14,-0.21,0.0002,0,-4.14,-0.21,21987.74,21.99
2091,Exit short,22-01-2026 18:00,Close entry(s) order SELL DD,88660.07,1.35674,119985.7305,-302.93,-0.25,389.1,0.32,-538,-0.45,21684.81,21.68
2091,Entry short,22-01-2026 16:30,SELL DD,88436.79,1.35674,119985.7305,-302.93,-0.25,389.1,0.32,-538,-0.45,21684.81,21.68
2092,Exit long,23-01-2026 02:30,SELL DD,87595.41,1.37937,121684.2971,-857.82,-0.7,208.01,0.17,-1608.04,-1.32,20826.99,20.83
2092,Entry long,22-01-2026 22:30,BUY DD,88217.3,1.37937,121684.2971,-857.82,-0.7,208.01,0.17,-1608.04,-1.32,20826.99,20.83
2093,Exit short,23-01-2026 02:30,Margin call,87630.82,0.0044,385.419804,-0.16,-0.04,0,0,-0.16,-0.04,20826.83,20.83
2093,Entry short,23-01-2026 02:30,SELL DD,87595.41,0.0044,385.419804,-0.16,-0.04,0,0,-0.16,-0.04,20826.83,20.83
2094,Exit short,23-01-2026 03:00,Close entry(s) order SELL DD,87574.78,1.37497,120441.0609,28.37,0.02,121.95,0.1,-142.19,-0.12,20855.2,20.86
2094,Entry short,23-01-2026 02:30,SELL DD,87595.41,1.37497,120441.0609,28.37,0.02,121.95,0.1,-142.19,-0.12,20855.2,20.86
2095,Exit short,23-01-2026 05:30,Margin call,87639.43,0.00252,220.8002832,-0.05,-0.02,0,0,-0.05,-0.02,20855.15,20.86
2095,Entry short,23-01-2026 05:30,SELL DD,87619.16,0.00252,220.8002832,-0.05,-0.02,0,0,-0.05,-0.02,20855.15,20.86
2096,Exit short,23-01-2026 06:00,Margin call,87700,0.00004,3.5047664,-0.003,-0.09,0.004,0.12,-0.003,-0.09,20855.15,20.86
2096,Entry short,23-01-2026 05:30,SELL DD,87619.16,0.00004,3.5047664,-0.003,-0.09,0.004,0.12,-0.003,-0.09,20855.15,20.86
2097,Exit short,23-01-2026 06:15,Margin call,87890,0.02368,2074.821709,-6.41,-0.31,2.56,0.12,-6.41,-0.31,20848.73,20.85
2097,Entry short,23-01-2026 05:30,SELL DD,87619.16,0.02368,2074.821709,-6.41,-0.31,2.56,0.12,-6.41,-0.31,20848.73,20.85
2098,Exit short,23-01-2026 07:30,Close entry(s) order SELL DD,87654.97,1.35308,118555.733,-48.45,-0.04,146.31,0.12,-434.12,-0.37,20800.28,20.8
2098,Entry short,23-01-2026 05:30,SELL DD,87619.16,1.35308,118555.733,-48.45,-0.04,146.31,0.12,-434.12,-0.37,20800.28,20.8
2099,Exit long,23-01-2026 08:45,Close entry(s) order BUY DD,87721.77,1.37602,120799.6675,-92.76,-0.08,155.24,0.13,-498.78,-0.41,20707.52,20.71
2099,Entry long,23-01-2026 08:00,BUY DD,87789.18,1.37602,120799.6675,-92.76,-0.08,155.24,0.13,-498.78,-0.41,20707.52,20.71
2100,Exit short,23-01-2026 11:00,Margin call,88189.64,0.0934,8167.21823,-69.69,-0.85,11.03,0.14,-69.69,-0.85,20637.82,20.64
2100,Entry short,23-01-2026 11:00,SELL DD,87443.45,0.0934,8167.21823,-69.69,-0.85,11.03,0.14,-69.69,-0.85,20637.82,20.64
2101,Exit short,23-01-2026 13:00,BUY DD,87180,1.287,112539.7201,339.06,0.3,339.06,0.3,-1070.72,-0.95,20976.89,20.98
2101,Entry short,23-01-2026 11:00,SELL DD,87443.45,1.287,112539.7201,339.06,0.3,339.06,0.3,-1070.72,-0.95,20976.89,20.98
2102,Exit long,23-01-2026 16:15,SELL DD,87704.95,1.38766,120976.1988,728.45,0.6,1654.58,1.37,-24.44,-0.02,21705.34,21.71
2102,Entry long,23-01-2026 13:00,BUY DD,87180,1.38766,120976.1988,728.45,0.6,1654.58,1.37,-24.44,-0.02,21705.34,21.71
2103,Exit short,23-01-2026 16:15,Margin call,87856.37,0.01908,1673.410446,-2.89,-0.17,0.8,0.05,-2.89,-0.17,21702.45,21.7
2103,Entry short,23-01-2026 16:15,SELL DD,87704.95,0.01908,1673.410446,-2.89,-0.17,0.8,0.05,-2.89,-0.17,21702.45,21.7
2104,Exit short,23-01-2026 18:45,BUY DD,87488.87,1.36858,120031.2405,295.72,0.25,718.44,0.6,-207.23,-0.17,21998.17,22
2104,Entry short,23-01-2026 16:15,SELL DD,87704.95,1.36858,120031.2405,295.72,0.25,718.44,0.6,-207.23,-0.17,21998.17,22
2105,Exit long,23-01-2026 19:15,SELL DD,87409.27,1.39444,121997.9799,-111,-0.09,230.04,0.19,-137.81,-0.11,21887.17,21.89
2105,Entry long,23-01-2026 18:45,BUY DD,87488.87,1.39444,121997.9799,-111,-0.09,230.04,0.19,-137.81,-0.11,21887.17,21.89
2106,Exit short,23-01-2026 19:15,Margin call,87439.92,0.00388,339.1479676,-0.12,-0.04,0,0,-0.12,-0.04,21887.06,21.89
2106,Entry short,23-01-2026 19:15,SELL DD,87409.27,0.00388,339.1479676,-0.12,-0.04,0,0,-0.12,-0.04,21887.06,21.89
2107,Exit short,23-01-2026 19:30,Margin call,87556.82,0.00324,283.2060348,-0.48,-0.17,0.47,0.17,-0.48,-0.17,21886.58,21.89
2107,Entry short,23-01-2026 19:15,SELL DD,87409.27,0.00324,283.2060348,-0.48,-0.17,0.47,0.17,-0.48,-0.17,21886.58,21.89
2108,Exit short,23-01-2026 19:45,Margin call,87672.26,0.00488,426.5572376,-1.28,-0.3,0.71,0.17,-1.28,-0.3,21885.29,21.89
2108,Entry short,23-01-2026 19:15,SELL DD,87409.27,0.00488,426.5572376,-1.28,-0.3,0.71,0.17,-1.28,-0.3,21885.29,21.89
2109,Exit short,23-01-2026 20:00,Margin call,87839.66,0.00648,566.4120696,-2.79,-0.49,0.94,0.17,-2.79,-0.49,21882.5,21.88
2109,Entry short,23-01-2026 19:15,SELL DD,87409.27,0.00648,566.4120696,-2.79,-0.49,0.94,0.17,-2.79,-0.49,21882.5,21.88
2110,Exit short,23-01-2026 23:15,Close entry(s) order SELL DD,87421.86,1.37596,120271.6591,-17.32,-0.01,750.43,0.62,-592.2,-0.49,21865.18,21.87
2110,Entry short,23-01-2026 19:15,SELL DD,87409.27,1.37596,120271.6591,-17.32,-0.01,750.43,0.62,-592.2,-0.49,21865.18,21.87
2111,Exit long,24-01-2026 05:45,SELL DD,87112.9,1.39817,121864.4972,-65.85,-0.05,34.35,0.03,-609.53,-0.5,21799.33,21.8
2111,Entry long,24-01-2026 00:30,BUY DD,87160,1.39817,121864.4972,-65.85,-0.05,34.35,0.03,-609.53,-0.5,21799.33,21.8
2112,Exit short,24-01-2026 05:45,Margin call,87196,0.0106,923.39674,-0.88,-0.1,0.37,0.04,-0.88,-0.1,21798.45,21.8
2112,Entry short,24-01-2026 05:45,SELL DD,87112.9,0.0106,923.39674,-0.88,-0.1,0.37,0.04,-0.88,-0.1,21798.45,21.8
2113,Exit short,24-01-2026 07:45,Margin call,87478.59,0.00416,362.389664,-1.52,-0.42,0.15,0.04,-1.52,-0.42,21796.92,21.8
2113,Entry short,24-01-2026 05:45,SELL DD,87112.9,0.00416,362.389664,-1.52,-0.42,0.15,0.04,-1.52,-0.42,21796.92,21.8
2114,Exit short,24-01-2026 08:15,Close entry(s) order SELL DD,87305.67,1.38341,120512.857,-266.68,-0.22,48.75,0.04,-505.9,-0.42,21530.24,21.53
2114,Entry short,24-01-2026 05:45,SELL DD,87112.9,1.38341,120512.857,-266.68,-0.22,48.75,0.04,-505.9,-0.42,21530.24,21.53
2115,Exit long,24-01-2026 20:15,Close entry(s) order BUY DD,87660,1.39028,121529.5327,342.41,0.28,884.47,0.73,-116.52,-0.1,21872.66,21.87
2115,Entry long,24-01-2026 13:30,BUY DD,87413.71,1.39028,121529.5327,342.41,0.28,884.47,0.73,-116.52,-0.1,21872.66,21.87
2116,Exit short,25-01-2026 01:15,Margin call,87772,0.0082,719.197318,-0.53,-0.07,0.0001,0,-0.53,-0.07,21872.12,21.87
2116,Entry short,25-01-2026 01:15,SELL DD,87706.99,0.0082,719.197318,-0.53,-0.07,0.0001,0,-0.53,-0.07,21872.12,21.87
2117,Exit short,25-01-2026 03:15,BUY DD,87793.32,1.38134,121153.1736,-119.25,-0.1,0.01,0,-250.04,-0.21,21752.87,21.75
2117,Entry short,25-01-2026 01:15,SELL DD,87706.99,1.38134,121153.1736,-119.25,-0.1,0.01,0,-250.04,-0.21,21752.87,21.75
2118,Exit long,25-01-2026 07:00,SELL DD,87519.45,1.38681,121752.6541,-379.81,-0.31,0,0,-751.26,-0.62,21373.07,21.37
2118,Entry long,25-01-2026 03:15,BUY DD,87793.32,1.38681,121752.6541,-379.81,-0.31,0,0,-751.26,-0.62,21373.07,21.37
2119,Exit short,25-01-2026 07:00,Margin call,87565.73,0.00584,511.113588,-0.27,-0.05,0.25,0.05,-0.27,-0.05,21372.8,21.37
2119,Entry short,25-01-2026 07:00,SELL DD,87519.45,0.00584,511.113588,-0.27,-0.05,0.25,0.05,-0.27,-0.05,21372.8,21.37
2120,Exit short,25-01-2026 09:00,Margin call,87730.38,0.00324,283.563018,-0.68,-0.24,0.39,0.14,-0.68,-0.24,21372.11,21.37
2120,Entry short,25-01-2026 07:00,SELL DD,87519.45,0.00324,283.563018,-0.68,-0.24,0.39,0.14,-0.68,-0.24,21372.11,21.37
2121,Exit short,25-01-2026 10:00,Margin call,87813.29,0.00068,59.513226,-0.2,-0.34,0.08,0.14,-0.2,-0.34,21371.91,21.37
2121,Entry short,25-01-2026 07:00,SELL DD,87519.45,0.00068,59.513226,-0.2,-0.34,0.08,0.14,-0.2,-0.34,21371.91,21.37
2122,Exit short,25-01-2026 10:15,Margin call,88219.25,0.04868,4260.446826,-34.07,-0.8,5.87,0.14,-34.07,-0.8,21337.85,21.34
2122,Entry short,25-01-2026 07:00,SELL DD,87519.45,0.04868,4260.446826,-34.07,-0.8,5.87,0.14,-34.07,-0.8,21337.85,21.34
2123,Exit short,25-01-2026 11:15,Close entry(s) order SELL DD,88303.52,1.32837,116258.2118,-1041.54,-0.9,160.29,0.14,-1425.73,-1.23,20296.31,20.3
2123,Entry short,25-01-2026 07:00,SELL DD,87519.45,1.32837,116258.2118,-1041.54,-0.9,160.29,0.14,-1425.73,-1.23,20296.31,20.3
2124,Exit long,25-01-2026 16:45,SELL DD,87961.86,1.36465,120295.5214,-258.37,-0.21,22.46,0.02,-683.95,-0.57,20037.94,20.04
2124,Entry long,25-01-2026 15:00,BUY DD,88151.19,1.36465,120295.5214,-258.37,-0.21,22.46,0.02,-683.95,-0.57,20037.94,20.04
2125,Exit short,25-01-2026 19:15,BUY DD,87196.14,1.36465,120037.1522,1044.94,0.87,1401.69,1.17,-0.01,0,21082.88,21.08
2125,Entry short,25-01-2026 16:45,SELL DD,87961.86,1.36465,120037.1522,1044.94,0.87,1401.69,1.17,-0.01,0,21082.88,21.08
2126,Exit long,25-01-2026 21:15,SELL DD,88195.67,1.38862,121082.3039,1387.97,1.15,1396.19,1.15,-422.75,-0.35,22470.85,22.47
2126,Entry long,25-01-2026 19:15,BUY DD,87196.14,1.38862,121082.3039,1387.97,1.15,1396.19,1.15,-422.75,-0.35,22470.85,22.47
2127,Exit short,25-01-2026 21:15,Margin call,89297.64,0.13704,12086.33462,-151.01,-1.25,0.001,0,-151.01,-1.25,22319.84,22.32
2127,Entry short,25-01-2026 21:15,SELL DD,88195.67,0.13704,12086.33462,-151.01,-1.25,0.001,0,-151.01,-1.25,22319.84,22.32
2128,Exit short,25-01-2026 22:00,Close entry(s) order SELL DD,89200,1.25158,110383.9367,-1257,-1.14,0.01,0,-1557.38,-1.41,21062.84,21.06
2128,Entry short,25-01-2026 21:15,SELL DD,88195.67,1.25158,110383.9367,-1257,-1.14,0.01,0,-1557.38,-1.41,21062.84,21.06
2129,Exit long,26-01-2026 00:45,Close entry(s) order BUY DD,88868.52,1.36263,121062.6988,32.21,0.03,420.09,0.35,-447.15,-0.37,21095.05,21.1
2129,Entry long,25-01-2026 23:00,BUY DD,88844.88,1.36263,121062.6988,32.21,0.03,420.09,0.35,-447.15,-0.37,21095.05,21.1
2130,Exit long,26-01-2026 16:15,SELL DD,87653.6,1.39127,121094.9721,854.85,0.71,1048.38,0.87,-307.44,-0.25,21949.9,21.95
2130,Entry long,26-01-2026 10:45,BUY DD,87039.16,1.39127,121094.9721,854.85,0.71,1048.38,0.87,-307.44,-0.25,21949.9,21.95
2131,Exit short,26-01-2026 16:15,Margin call,87660,0.0008,70.12288,-0.01,-0.01,0,0,-0.01,-0.01,21949.9,21.95
2131,Entry short,26-01-2026 16:15,SELL DD,87653.6,0.0008,70.12288,-0.01,-0.01,0,0,-0.01,-0.01,21949.9,21.95
2132,Exit short,26-01-2026 19:15,BUY DD,87321.01,1.39047,121879.7012,462.46,0.38,519.76,0.43,-8.9,-0.01,22412.35,22.41
2132,Entry short,26-01-2026 16:15,SELL DD,87653.6,1.39047,121879.7012,462.46,0.38,519.76,0.43,-8.9,-0.01,22412.35,22.41
2133,Exit long,26-01-2026 22:45,Close entry(s) order BUY DD,87504.39,1.40186,122411.8311,257.07,0.21,267.36,0.22,-95.27,-0.08,22669.43,22.67
2133,Entry long,26-01-2026 19:15,BUY DD,87321.01,1.40186,122411.8311,257.07,0.21,267.36,0.22,-95.27,-0.08,22669.43,22.67
2134,Exit short,27-01-2026 06:45,Margin call,87543.35,0.00756,661.3785864,-0.45,-0.07,0.32,0.05,-0.45,-0.07,22668.98,22.67
2134,Entry short,27-01-2026 06:45,SELL DD,87483.94,0.00756,661.3785864,-0.45,-0.07,0.32,0.05,-0.45,-0.07,22668.98,22.67
2135,Exit short,27-01-2026 07:30,BUY DD,87489.77,1.39463,122007.7272,-8.13,-0.01,85.81,0.07,-82.85,-0.07,22660.85,22.66
2135,Entry short,27-01-2026 06:45,SELL DD,87483.94,1.39463,122007.7272,-8.13,-0.01,85.81,0.07,-82.85,-0.07,22660.85,22.66
2136,Exit long,27-01-2026 09:00,Close entry(s) order BUY DD,87452.79,1.402,122660.6575,-51.85,-0.04,35.67,0.03,-254.77,-0.21,22609,22.61
2136,Entry long,27-01-2026 07:30,BUY DD,87489.77,1.402,122660.6575,-51.85,-0.04,35.67,0.03,-254.77,-0.21,22609,22.61
2137,Exit short,27-01-2026 13:00,Margin call,87572.41,0.00124,108.5775868,-0.01,-0.01,0,0,-0.01,-0.01,22608.99,22.61
2137,Entry short,27-01-2026 13:00,SELL DD,87562.57,0.00124,108.5775868,-0.01,-0.01,0,0,-0.01,-0.01,22608.99,22.61
2138,Exit short,27-01-2026 13:30,Close entry(s) order SELL DD,87528.24,1.399,122500.0354,48.03,0.04,83.95,0.07,-13.77,-0.01,22657.02,22.66
2138,Entry short,27-01-2026 13:00,SELL DD,87562.57,1.399,122500.0354,48.03,0.04,83.95,0.07,-13.77,-0.01,22657.02,22.66
2139,Exit short,27-01-2026 17:45,Margin call,87651.76,0.0102,893.23032,-0.82,-0.09,0.73,0.08,-0.82,-0.09,22656.2,22.66
2139,Entry short,27-01-2026 17:45,SELL DD,87571.6,0.0102,893.23032,-0.82,-0.09,0.73,0.08,-0.82,-0.09,22656.2,22.66
2140,Exit short,27-01-2026 18:15,BUY DD,87610.87,1.39044,121763.0555,-54.6,-0.04,99.57,0.08,-111.46,-0.09,22601.6,22.6
2140,Entry short,27-01-2026 17:45,SELL DD,87571.6,1.39044,121763.0555,-54.6,-0.04,99.57,0.08,-111.46,-0.09,22601.6,22.6
2141,Exit long,28-01-2026 02:45,Close entry(s) order BUY DD,87681.38,1.39938,122600.8993,98.67,0.08,522.15,0.43,-0.01,0,22700.27,22.7
2141,Entry long,27-01-2026 18:15,BUY DD,87610.87,1.39938,122600.8993,98.67,0.08,522.15,0.43,-0.01,0,22700.27,22.7
2142,Exit short,28-01-2026 05:45,Margin call,87856.91,0.00032,28.1132672,-0.001,0,0,0,-0.001,0,22700.26,22.7
2142,Entry short,28-01-2026 05:45,SELL DD,87853.96,0.00032,28.1132672,-0.001,0,0,0,-0.001,0,22700.26,22.7
2143,Exit short,28-01-2026 06:00,Margin call,87923.5,0.00752,660.6617792,-0.52,-0.08,0.05,0.01,-0.52,-0.08,22699.74,22.7
2143,Entry short,28-01-2026 05:45,SELL DD,87853.96,0.00752,660.6617792,-0.52,-0.08,0.05,0.01,-0.52,-0.08,22699.74,22.7
2144,Exit short,28-01-2026 12:45,Close entry(s) order SELL DD,87819.02,1.38879,122010.7011,48.52,0.04,158.27,0.13,-326.07,-0.27,22748.27,22.75
2144,Entry short,28-01-2026 05:45,SELL DD,87853.96,1.38879,122010.7011,48.52,0.04,158.27,0.13,-326.07,-0.27,22748.27,22.75
2145,Exit long,28-01-2026 14:30,Close entry(s) order BUY DD,87511.28,1.3994,122748.2311,-284.95,-0.23,0,0,-284.96,-0.23,22463.32,22.46
2145,Entry long,28-01-2026 13:45,BUY DD,87714.9,1.3994,122748.2311,-284.95,-0.23,0,0,-284.96,-0.23,22463.32,22.46
2146,Exit short,28-01-2026 16:15,Margin call,87583.77,0.00348,304.6959936,-0.1,-0.03,0,0,-0.1,-0.03,22463.23,22.46
2146,Entry short,28-01-2026 16:15,SELL DD,87556.32,0.00348,304.6959936,-0.1,-0.03,0,0,-0.1,-0.03,22463.23,22.46
2147,Exit short,28-01-2026 17:30,Margin call,87716.73,0.00648,567.3649536,-1.04,-0.18,0.48,0.09,-1.04,-0.18,22462.19,22.46
2147,Entry short,28-01-2026 16:15,SELL DD,87556.32,0.00648,567.3649536,-1.04,-0.18,0.48,0.09,-1.04,-0.18,22462.19,22.46
2148,Exit short,28-01-2026 17:45,Margin call,87992.7,0.01548,1355.371834,-6.76,-0.5,1.16,0.09,-6.76,-0.5,22455.43,22.46
2148,Entry short,28-01-2026 16:15,SELL DD,87556.32,0.01548,1355.371834,-6.76,-0.5,1.16,0.09,-6.76,-0.5,22455.43,22.46
2149,Exit short,28-01-2026 18:30,Close entry(s) order SELL DD,87711.33,1.37324,120235.8409,-212.87,-0.18,102.68,0.09,-677.3,-0.56,22242.56,22.24
2149,Entry short,28-01-2026 16:15,SELL DD,87556.32,1.37324,120235.8409,-212.87,-0.18,102.68,0.09,-677.3,-0.56,22242.56,22.24
2150,Exit short,28-01-2026 19:30,Margin call,88293.38,0.0354,3115.611702,-9.97,-0.32,0.66,0.02,-9.97,-0.32,22232.59,22.23
2150,Entry short,28-01-2026 19:30,SELL DD,88011.63,0.0354,3115.611702,-9.97,-0.32,0.66,0.02,-9.97,-0.32,22232.59,22.23
2151,Exit short,28-01-2026 21:00,Margin call,89288,0.0156,1372.981428,-19.91,-1.45,2.53,0.18,-19.91,-1.45,22212.68,22.21
2151,Entry short,28-01-2026 19:30,SELL DD,88011.63,0.0156,1372.981428,-19.91,-1.45,2.53,0.18,-19.91,-1.45,22212.68,22.21
2152,Exit short,28-01-2026 21:45,Close entry(s) order SELL DD,89108.56,1.33793,117753.4001,-1467.62,-1.25,217.03,0.18,-1835.79,-1.56,20745.06,20.75
2152,Entry short,28-01-2026 19:30,SELL DD,88011.63,1.33793,117753.4001,-1467.62,-1.25,217.03,0.18,-1835.79,-1.56,20745.06,20.75
2153,Exit short,28-01-2026 22:45,Margin call,90169.06,0.02088,1879.05906,-3.67,-0.2,3.14,0.17,-3.67,-0.2,20741.39,20.74
2153,Entry short,28-01-2026 22:45,SELL DD,89993.25,0.02088,1879.05906,-3.67,-0.2,3.14,0.17,-3.67,-0.2,20741.39,20.74
2154,Exit short,28-01-2026 23:30,Close entry(s) order SELL DD,90090.48,1.32083,118865.7844,-128.42,-0.11,198.61,0.17,-300.82,-0.25,20612.97,20.61
2154,Entry short,28-01-2026 22:45,SELL DD,89993.25,1.32083,118865.7844,-128.42,-0.11,198.61,0.17,-300.82,-0.25,20612.97,20.61
2155,Exit long,29-01-2026 06:30,Close entry(s) order BUY DD,87740.09,1.34586,120612.8912,-2527.01,-2.1,279,0.23,-2699.81,-2.24,18085.96,18.09
2155,Entry long,29-01-2026 03:00,BUY DD,89617.71,1.34586,120612.8912,-2527.01,-2.1,279,0.23,-2699.81,-2.24,18085.96,18.09
